0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	323
11	759
12	696
13	770
14	780
15	796
16	779
17	753
18	870
19	989
20	1215
21	1664
22	2494
23	4128
24	5894
25	7125
26	7267
27	6255
28	4878
29	3370
30	2413
31	1671
32	1318
33	1007
34	867
35	882
36	805
37	816
38	801
39	858
40	831
41	817
42	871
43	795
44	814
45	842
46	808
47	823
48	823
49	750
50	851
51	811
52	790
53	779
54	812
55	798
56	768
57	838
58	769
59	798
60	825
61	827
62	791
63	792
64	769
65	790
66	761
67	897
68	802
69	817
70	808
71	773
72	793
73	807
74	774
75	805
76	797
77	780
78	826
79	837
80	805
81	798
82	772
83	788
84	764
85	779
86	762
87	819
88	829
89	727
90	791
91	802
92	772
93	759
94	797
95	805
96	786
97	809
98	733
99	787
100	807
101	809
102	795
103	827
104	766
105	797
106	750
107	774
108	837
109	763
110	789
111	783
112	815
113	810
114	825
115	793
116	739
117	761
118	763
119	831
120	874
121	849
122	911
123	823
124	862
125	910
126	875
127	926
128	916
129	890
130	932
131	969
132	964
133	955
134	993
135	965
136	973
137	940
138	984
139	992
140	1017
141	1022
142	1000
143	1016
144	1013
145	1061
146	984
147	957
148	947
149	861
150	960
151	1000
152	944
153	893
154	968
155	949
156	884
157	923
158	955
159	938
160	988
161	893
162	902
163	887
164	907
165	910
166	929
167	883
168	851
169	823
170	884
171	834
172	836
173	830
174	835
175	848
176	850
177	833
178	838
179	824
180	832
181	808
182	811
183	836
184	846
185	825
186	841
187	746
188	817
189	771
190	797
191	804
192	815
193	819
194	804
195	807
196	786
197	701
198	786
199	774
200	766
201	789
202	726
203	767
204	771
205	735
206	731
207	755
208	740
209	733
210	746
211	721
212	727
213	684
214	727
215	768
216	736
217	734
218	726
219	742
220	744
221	699
222	719
223	717
224	722
225	749
226	743
227	786
228	701
229	739
230	706
231	746
232	688
233	765
234	693
235	724
236	675
237	732
238	717
239	727
240	682
241	716
242	719
243	726
244	723
245	726
246	706
247	710
248	698
249	715
250	697
251	708
252	698
253	719
254	708
255	746
256	689
257	665
258	710
259	648
260	723
261	736
262	743
263	692
264	696
265	699
266	732
267	712
268	721
269	700
270	721
271	715
272	705
273	746
274	693
275	671
276	704
277	725
278	701
279	696
280	685
281	706
282	687
283	687
284	659
285	690
286	683
287	690
288	707
289	715
290	704
291	685
292	764
293	724
294	665
295	680
296	706
297	696
298	750
299	700
300	666
301	723
302	657
303	650
304	623
305	626
306	621
307	589
308	585
309	604
310	599
311	559
312	578
313	529
314	523
315	557
316	483
317	482
318	469
319	447
320	417
321	411
322	414
323	398
324	349
325	373
326	358
327	313
328	314
329	345
330	290
331	254
332	281
333	265
334	269
335	249
336	253
337	233
338	206
339	189
340	199
341	203
342	182
343	184
344	170
345	174
346	172
347	129
348	156
349	137
350	147
351	146
352	120
353	137
354	141
355	126
356	115
357	121
358	113
359	119
360	85
361	106
362	119
363	125
364	115
365	108
366	119
367	114
368	92
369	92
370	111
371	95
372	83
373	115
374	98
375	98
376	100
377	110
378	84
379	92
380	103
381	79
382	107
383	106
384	109
385	78
386	109
387	97
388	95
389	100
390	95
391	113
392	106
393	119
394	144
395	138
396	131
397	144
398	160
399	160
400	154
401	172
402	237
403	243
404	259
405	288
406	325
407	391
408	428
409	470
410	483
411	555
412	583
413	726
414	818
415	886
416	1000
417	1092
418	1171
419	1296
420	1453
421	1585
422	1725
423	1931
424	1970
425	2201
426	2359
427	2645
428	2783
429	2972
430	3134
431	3401
432	3492
433	3721
434	3909
435	3865
436	4141
437	4260
438	4427
439	4521
440	4589
441	4817
442	4872
443	4816
444	4722
445	4717
446	4722
447	4686
448	4565
449	4386
450	4265
451	4141
452	3958
453	3838
454	3653
455	3489
456	3389
457	3079
458	2859
459	2617
460	2496
461	2272
462	2025
463	1988
464	1698
465	1587
466	1414
467	1273
468	1055
469	1039
470	912
471	835
472	646
473	602
474	537
475	413
476	377
477	359
478	274
479	245
480	189
481	179
482	156
483	129
484	87
485	73
486	77
487	77
488	46
489	51
490	51
491	38
492	29
493	32
494	17
495	16
496	24
497	18
498	17
499	19
500	23
501	14
502	10
503	15
504	12
505	18
506	12
507	15
508	15
509	18
510	14
511	17
512	11
513	11
514	12
