0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	12
15	846
16	871
17	709
18	574
19	453
20	402
21	400
22	343
23	368
24	327
25	346
26	341
27	315
28	335
29	319
30	322
31	356
32	339
33	347
34	346
35	305
36	350
37	341
38	310
39	334
40	349
41	345
42	311
43	331
44	313
45	301
46	308
47	253
48	285
49	312
50	328
51	308
52	327
53	316
54	321
55	338
56	316
57	325
58	330
59	321
60	359
61	393
62	366
63	333
64	374
65	358
66	379
67	317
68	332
69	375
70	351
71	350
72	386
73	344
74	336
75	335
76	333
77	345
78	333
79	350
80	340
81	351
82	335
83	308
84	362
85	327
86	305
87	327
88	329
89	314
90	332
91	342
92	327
93	334
94	328
95	328
96	356
97	305
98	330
99	338
100	360
101	354
102	337
103	291
104	339
105	316
106	293
107	307
108	318
109	307
110	294
111	309
112	294
113	286
114	261
115	234
116	235
117	257
118	253
119	230
120	196
121	207
122	233
123	223
124	230
125	214
126	256
127	255
128	251
129	253
130	308
131	305
132	343
133	347
134	331
135	396
136	433
137	481
138	551
139	651
140	687
141	824
142	907
143	1102
144	1279
145	1519
146	1752
147	1976
148	2337
149	2786
150	3223
151	3405
152	4003
153	4572
154	4974
155	5421
156	5774
157	6031
158	6471
159	6838
160	6869
161	7006
162	7068
163	7068
164	6797
165	6721
166	6211
167	6111
168	5475
169	5148
170	4705
171	4305
172	3856
173	3379
174	3069
175	2569
176	2245
177	1942
178	1706
179	1505
180	1205
181	1006
182	819
183	713
184	622
185	539
186	431
187	374
188	346
189	299
190	256
191	224
192	230
193	193
194	205
195	198
196	193
197	194
198	188
199	211
200	205
201	172
202	202
203	193
204	218
205	202
206	200
207	169
208	210
209	183
210	198
211	224
212	218
213	196
214	199
215	210
216	201
217	196
218	210
219	219
220	211
221	200
222	208
223	207
224	212
225	198
226	209
227	210
228	195
229	240
230	169
231	194
232	217
233	207
234	229
235	220
236	205
237	220
238	237
239	195
240	222
241	216
242	182
243	198
244	202
245	197
246	194
247	188
248	194
249	193
250	196
251	187
252	189
253	178
254	190
255	184
256	189
257	183
258	181
259	165
260	158
261	143
262	150
263	182
264	161
265	169
266	160
267	179
268	151
269	167
270	154
271	157
272	174
273	147
274	169
275	152
276	162
277	155
278	146
279	149
280	169
281	124
282	150
283	151
284	167
285	144
286	140
287	138
288	140
289	154
290	160
291	164
292	151
293	128
294	136
295	183
296	141
297	151
298	155
299	129
300	119
301	139
302	145
303	147
304	126
305	132
306	121
307	143
308	134
309	146
310	142
311	123
312	136
313	123
314	141
315	114
316	135
317	142
318	115
319	136
320	123
321	140
322	123
323	132
324	139
325	134
326	119
327	142
328	115
329	128
330	126
331	132
332	120
333	139
334	131
335	137
336	132
337	127
338	129
339	123
340	104
341	104
342	93
343	111
344	129
345	126
346	104
347	110
348	106
349	115
350	124
351	123
352	118
353	128
354	112
355	141
356	132
357	120
358	118
359	139
360	147
361	135
362	146
363	159
364	181
365	153
366	166
367	215
368	225
369	210
370	243
371	240
372	236
373	276
374	297
375	294
376	351
377	385
378	406
379	419
380	438
381	472
382	449
383	500
384	504
385	508
386	562
387	580
388	553
389	585
390	647
391	618
392	701
393	634
394	658
395	681
396	664
397	628
398	661
399	644
400	647
401	670
402	608
403	574
404	580
405	590
406	524
407	527
408	541
409	486
410	496
411	442
412	423
413	400
414	383
415	386
416	354
417	338
418	277
419	291
420	248
421	271
422	243
423	243
424	225
425	218
426	191
427	183
428	161
429	173
430	184
431	174
432	164
433	138
434	167
435	133
436	144
437	137
438	159
439	138
440	158
441	145
442	146
443	134
444	152
445	143
446	123
447	147
448	140
449	144
450	142
451	114
452	147
453	150
454	134
455	127
456	136
457	121
458	125
459	140
460	127
461	126
462	124
463	145
464	116
465	121
466	139
467	124
468	128
469	125
470	138
471	111
472	108
473	118
474	123
475	108
476	96
477	131
478	104
479	136
480	123
481	118
482	114
483	92
484	118
485	90
486	104
487	100
488	99
489	120
490	104
491	104
492	108
493	89
494	101
495	72
496	96
497	112
498	104
499	74
500	90
501	111
502	115
503	87
504	84
505	102
506	113
507	102
508	133
509	118
510	133
511	142
512	159
513	170
514	187
515	189
516	186
517	205
518	225
519	249
520	228
521	256
522	292
523	316
