0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	138
11	325
12	390
13	411
14	445
15	420
16	456
17	460
18	461
19	450
20	423
21	426
22	474
23	484
24	435
25	417
26	439
27	439
28	481
29	498
30	495
31	475
32	481
33	466
34	451
35	528
36	456
37	459
38	507
39	496
40	432
41	468
42	444
43	468
44	477
45	454
46	467
47	482
48	493
49	489
50	490
51	512
52	516
53	451
54	498
55	496
56	476
57	486
58	500
59	478
60	477
61	432
62	462
63	498
64	442
65	446
66	471
67	480
68	500
69	503
70	503
71	509
72	477
73	450
74	493
75	474
76	486
77	461
78	493
79	507
80	480
81	484
82	503
83	483
84	473
85	465
86	466
87	485
88	512
89	462
90	483
91	516
92	489
93	515
94	489
95	448
96	473
97	463
98	480
99	470
100	495
101	477
102	530
103	477
104	472
105	484
106	485
107	472
108	504
109	483
110	492
111	519
112	450
113	503
114	514
115	469
116	480
117	480
118	492
119	475
120	478
121	493
122	484
123	496
124	503
125	468
126	479
127	515
128	506
129	521
130	539
131	471
132	498
133	493
134	495
135	508
136	563
137	476
138	496
139	490
140	489
141	498
142	482
143	490
144	490
145	509
146	528
147	529
148	525
149	513
150	524
151	549
152	531
153	576
154	545
155	570
156	580
157	590
158	633
159	606
160	677
161	677
162	683
163	705
164	684
165	705
166	734
167	681
168	699
169	728
170	643
171	711
172	720
173	683
174	717
175	680
176	647
177	678
178	606
179	672
180	672
181	689
182	593
183	635
184	592
185	645
186	623
187	625
188	631
189	633
190	605
191	644
192	612
193	625
194	627
195	587
196	609
197	564
198	625
199	617
200	590
201	606
202	594
203	613
204	589
205	557
206	639
207	577
208	598
209	584
210	621
211	566
212	591
213	590
214	567
215	597
216	588
217	576
218	583
219	528
220	580
221	563
222	561
223	598
224	590
225	587
226	590
227	607
228	559
229	578
230	562
231	541
232	590
233	569
234	578
235	544
236	596
237	589
238	555
239	559
240	550
241	562
242	562
243	540
244	502
245	555
246	543
247	535
248	530
249	583
250	541
251	551
252	509
253	559
254	528
255	499
256	514
257	545
258	549
259	554
260	492
261	553
262	509
263	532
264	574
265	538
266	542
267	495
268	542
269	551
270	493
271	532
272	491
273	515
274	516
275	507
276	524
277	529
278	498
279	504
280	483
281	540
282	538
283	504
284	469
285	559
286	526
287	520
288	496
289	496
290	510
291	549
292	509
293	517
294	512
295	547
296	523
297	517
298	471
299	484
300	484
301	506
302	520
303	506
304	519
305	486
306	520
307	539
308	488
309	490
310	546
311	496
312	550
313	492
314	531
315	501
316	459
317	460
318	527
319	508
320	514
321	470
322	534
323	523
324	513
325	487
326	463
327	503
328	517
329	505
330	472
331	518
332	496
333	501
334	492
335	464
336	496
337	504
338	487
339	493
340	489
341	491
342	459
343	505
344	502
345	495
346	474
347	506
348	488
349	528
350	557
351	517
352	487
353	454
354	489
355	448
356	511
357	483
358	500
359	492
360	494
361	502
362	490
363	492
364	469
365	498
366	495
367	437
368	520
369	482
370	472
371	525
372	467
373	504
374	503
375	483
376	463
377	517
378	493
379	478
380	471
381	476
382	520
383	480
384	497
385	518
386	493
387	458
388	500
389	501
390	490
391	480
392	492
393	436
394	484
395	486
396	505
397	474
398	454
399	503
400	466
401	485
402	510
403	493
404	539
405	487
406	497
407	487
408	463
409	492
410	474
411	513
412	505
413	482
414	477
415	454
416	460
417	508
418	495
419	445
420	512
421	494
422	475
423	507
424	482
425	452
426	518
427	487
428	479
429	524
430	520
431	516
432	535
433	513
434	498
435	465
436	483
437	485
438	471
439	499
440	523
441	545
442	493
443	486
444	493
445	523
446	495
447	491
448	507
449	531
450	518
451	487
452	495
453	507
454	437
455	512
456	526
457	491
458	469
459	487
460	510
461	535
462	490
463	493
464	505
465	472
466	491
467	451
468	474
469	491
470	494
471	495
472	497
473	503
474	489
475	494
476	451
477	489
478	494
479	480
480	537
481	555
482	526
483	509
484	519
485	488
486	495
487	509
488	481
489	552
490	507
491	530
492	532
493	522
494	526
495	490
496	514
497	487
498	519
499	531
500	496
501	503
502	554
503	527
504	523
505	530
506	513
507	510
508	516
509	553
510	520
511	496
512	539
513	504
514	516
515	504
516	533
517	543
518	534
519	501
520	502
521	514
522	535
523	532
524	546
525	525
526	491
527	537
528	531
529	527
530	534
531	516
532	525
533	498
